client_id,company_code,company_code_description,city,country_code,currency_code,language_code,ktopl,waabw,periv,kokfi,rcomp,address_number,stceg,fikrs,xfmco,xfmcb,xfmca,txjcd,fmhrdate,buvar,fdbuk,xfdis,xvalv,xskfn,kkber,xmwsn,mregl,xgsbe,xgjrv,xkdft,xprod,xeink,xjvaa,xvvwa,xslta,xfdmm,xfdsd,xextb,ebukr,ktop2,umkrs,bukrs_glob,fstva,opvar,xcovr,txkrs,wfvar,xbbbf,xbbbe,xbbba,xbbko,xstdt,mwskv,mwska,impda,xnegp,xkkbi,wt_newwt,pp_pdate,infmt,fstvare,kopim,dkweg,offsacct,bapovar,xcos,xcession,xsplt,surccm,dtprov,dtamtc,dttaxc,dttdsp,dtaxr,xvatdate,pst_per_var,xbbsc,f_obsolete,fm_derive_acc,operation_flag,is_deleted,record_timestamp
50,RERF,WEG Referenzbuchungskreis,Walldorf,DE,EUR,D,WEG,10.0,K4,2.0,,,,,,,,,,,,,,,0001,,,,X,,,,,,,,,,,,,,0001,0001,,,1.0,,,,,,V0,A0,1.0,,X,,,,FMRE,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
100,RERF,WEG Referenzbuchungskreis,Walldorf,DE,EUR,D,WEG,10.0,K4,2.0,,,,,,,,,,,,,,,0001,,,,X,,,,,,,,,,,,,,0001,0001,,,1.0,,,,,,V0,A0,1.0,,X,,,,FMRE,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
200,RERF,WEG Referenzbuchungskreis,Walldorf,DE,EUR,D,WEG,10.0,K4,2.0,,,,,,,,,,,,,,,0001,,,,X,,,,,,,,,,,,,,0001,0001,,,1.0,,,,,,V0,A0,1.0,,X,,,,FMRE,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
250,RERF,WEG Referenzbuchungskreis,Walldorf,DE,EUR,D,WEG,10.0,K4,2.0,,,,,,,,,,,,,,,0001,,,,X,,,,,,,,,,,,,,0001,0001,,,1.0,,,,,,V0,A0,1.0,,X,,,,FMRE,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
50,RERF,WEG Referenzbuchungskreis,Walldorf,DE,EUR,E,WEG,10.0,K4,2.0,,,,,,,,,,,,,,,0001,,,,X,,,,,,,,,,,,,,0001,0001,,,1.0,,,,,,V0,A0,1.0,,X,,,,FMRE,,,,,,,,,,,,,,,,,,,U,False,2022-03-26 02:44:49.440427+00:00
100,RERF,WEG Referenzbuchungskreis,Walldorf,DE,EUR,E,WEG,10.0,K4,2.0,,,,,,,,,,,,,,,0001,,,,X,,,,,,,,,,,,,,0001,0001,,,1.0,,,,,,V0,A0,1.0,,X,,,,FMRE,,,,,,,,,,,,,,,,,,,I,False,2022-04-21 15:05:15.367111+00:00
0,SE01,Country Template SE,Sweden,SE,SEK,V,CASE,,K4,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0001,0001,,,,,,,,,I0,U0,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
1,SE01,Country Template SE,Sweden,SE,SEK,V,CASE,,K4,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0001,0001,,,,,,,,,I0,U0,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
50,SE01,Country Template SE,Sweden,SE,SEK,V,CASE,,K4,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0001,0001,,,,,,,,,I0,U0,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
100,SE01,Country Template SE,Sweden,SE,SEK,V,CASE,,K4,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0001,0001,,,,,,,,,I0,U0,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
200,SE01,Country Template SE,Sweden,SE,SEK,V,CASE,,K4,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0001,0001,,,,,,,,,I0,U0,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
250,SE01,Country Template SE,Sweden,SE,SEK,V,CASE,,K4,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0001,0001,,,,,,,,,I0,U0,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
50,SE01,Country Template SE,Sweden,SE,SEK,E,CASE,,K4,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0001,0001,,,,,,,,,I0,U0,,,,,,,,,,,,,,,,,,,,,,,,,,U,False,2022-03-26 02:44:49.440427+00:00
100,SE01,Country Template SE,Sweden,SE,SEK,E,CASE,,K4,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0001,0001,,,,,,,,,I0,U0,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-04-21 15:05:15.367111+00:00
0,SG01,SAP Asia,Singapore,SG,SGD,E,INT,10.0,K4,2.0,,,,,,,,,,,,,X,,0001,,,,X,,,,,,,,,,,,,,0001,0001,,,1.0,,,,,,V0,A0,1.0,,X,,,,FMRE,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
1,SG01,SAP Asia,Singapore,SG,SGD,E,INT,10.0,K4,2.0,,,,,,,,,,,,,X,,0001,,,,X,,,,,,,,,,,,,,0001,0001,,,1.0,,,,,,V0,A0,1.0,,X,,,,FMRE,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
50,SG01,SAP Asia,Singapore,SG,SGD,E,INT,10.0,K4,2.0,,,,,,,,,,,,,X,,0001,,,,X,,,,,,,,,,,,,,0001,0001,,,1.0,,,,,,V0,A0,1.0,,X,,,,FMRE,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
100,SG01,SAP Asia,Singapore,SG,SGD,E,INT,10.0,K4,2.0,,,,,,,,,,,,,X,,0001,,,,X,,,,,,,,,,,,,,0001,0001,,,1.0,,,,,,V0,A0,1.0,,X,,,,FMRE,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
200,SG01,SAP Asia,Singapore,SG,SGD,E,INT,10.0,K4,2.0,,,,,,,,,,,,,X,,0001,,,,X,,,,,,,,,,,,,,0001,0001,,,1.0,,,,,,V0,A0,1.0,,X,,,,FMRE,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
250,SG01,SAP Asia,Singapore,SG,SGD,E,INT,10.0,K4,2.0,,,,,,,,,,,,,X,,0001,,,,X,,,,,,,,,,,,,,0001,0001,,,1.0,,,,,,V0,A0,1.0,,X,,,,FMRE,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
100,SG01,SAP Asia,Singapore,SG,SGD,E,INT,10.0,K4,2.0,,,,,,,,,,,,,X,,0001,,,,X,,,,,,,,,,,,,,0001,0001,,,1.0,,,,,,V0,A0,1.0,,X,,,,FMRE,,,,,,,,,,,,,,,,,,,I,False,2022-04-21 15:05:15.367111+00:00
0,SK01,Country Template SK,Slovak Republic,SK,EUR,Q,CASK,5.0,K4,2.0,,23121.0,SK1234567890,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,0001,0001,,,,,,,,,X0,Y0,,X,,,,,,,,,,,,,,,,,,,X,,,,,L,False,2022-01-31 20:43:33.695207+00:00
1,SK01,Country Template SK,Slovak Republic,SK,EUR,Q,CASK,5.0,K4,2.0,,23121.0,SK1234567890,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,0001,0001,,,,,,,,,X0,Y0,,X,,,,,,,,,,,,,,,,,,,X,,,,,L,False,2022-01-31 20:43:33.695207+00:00
50,SK01,Country Template SK,Slovak Republic,SK,EUR,Q,CASK,5.0,K4,2.0,,23121.0,SK1234567890,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,0001,0001,,,,,,,,,X0,Y0,,X,,,,,,,,,,,,,,,,,,,X,,,,,L,False,2022-01-31 20:43:33.695207+00:00
100,SK01,Country Template SK,Slovak Republic,SK,EUR,Q,CASK,5.0,K4,2.0,,23121.0,SK1234567890,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,0001,0001,,,,,,,,,X0,Y0,,X,,,,,,,,,,,,,,,,,,,X,,,,,L,False,2022-01-31 20:43:33.695207+00:00
200,SK01,Country Template SK,Slovak Republic,SK,EUR,Q,CASK,5.0,K4,2.0,,23121.0,SK1234567890,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,0001,0001,,,,,,,,,X0,Y0,,X,,,,,,,,,,,,,,,,,,,X,,,,,L,False,2022-01-31 20:43:33.695207+00:00
250,SK01,Country Template SK,Slovak Republic,SK,EUR,Q,CASK,5.0,K4,2.0,,23121.0,SK1234567890,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,0001,0001,,,,,,,,,X0,Y0,,X,,,,,,,,,,,,,,,,,,,X,,,,,L,False,2022-01-31 20:43:33.695207+00:00
50,SK01,Country Template SK,Slovak Republic,SK,EUR,E,CASK,5.0,K4,2.0,,23121.0,SK1234567890,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,0001,0001,,,,,,,,,X0,Y0,,X,,,,,,,,,,,,,,,,,,,X,,,,,U,False,2022-03-26 02:44:49.440427+00:00
100,SK01,Country Template SK,Slovak Republic,SK,EUR,E,CASK,5.0,K4,2.0,,23121.0,SK1234567890,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,0001,0001,,,,,,,,,X0,Y0,,X,,,,,,,,,,,,,,,,,,,X,,,,,I,False,2022-04-21 15:05:15.367111+00:00
0,SLE0,Musterbank,,,EUR,,BKMG,,K4,,SLE0,,,,,,,,,,,,X,,,,,,X,,,,,,,,,,,,,,0001,0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
1,SLE0,Musterbank,,,EUR,,BKMG,,K4,,SLE0,,,,,,,,,,,,X,,,,,,X,,,,,,,,,,,,,,0001,0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
50,SLE0,Musterbank,,,EUR,,BKMG,,K4,,SLE0,,,,,,,,,,,,X,,,,,,X,,,,,,,,,,,,,,0001,0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
100,SLE0,Musterbank,,,EUR,,BKMG,,K4,,SLE0,,,,,,,,,,,,X,,,,,,X,,,,,,,,,,,,,,0001,0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
200,SLE0,Musterbank,,,EUR,,BKMG,,K4,,SLE0,,,,,,,,,,,,X,,,,,,X,,,,,,,,,,,,,,0001,0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
250,SLE0,Musterbank,,,EUR,,BKMG,,K4,,SLE0,,,,,,,,,,,,X,,,,,,X,,,,,,,,,,,,,,0001,0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
50,SLE0,Musterbank,,,EUR,E,BKMG,,K4,,SLE0,,,,,,,,,,,,X,,,,,,X,,,,,,,,,,,,,,0001,0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,False,2022-03-26 02:44:49.440427+00:00
100,SLE0,Musterbank,,,EUR,E,BKMG,,K4,,SLE0,,,,,,,,,,,,X,,,,,,X,,,,,,,,,,,,,,0001,0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-04-21 15:05:15.367111+00:00
0,TH01,Country Template TH,Bangkok,TH,THB,2,INT,10.0,K4,,,,TH3101247572,,,,,,,,,,X,X,,,,,X,,,,,,,,,,,,,,0001,0001,,4.0,,,,,,,VX,OX,,X,,X,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
1,TH01,Country Template TH,Bangkok,TH,THB,2,INT,10.0,K4,,,,TH3101247572,,,,,,,,,,X,X,,,,,X,,,,,,,,,,,,,,0001,0001,,4.0,,,,,,,VX,OX,,X,,X,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
50,TH01,Country Template TH,Bangkok,TH,THB,2,INT,10.0,K4,,,,TH3101247572,,,,,,,,,,X,X,,,,,X,,,,,,,,,,,,,,0001,0001,,4.0,,,,,,,VX,OX,,X,,X,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
100,TH01,Country Template TH,Bangkok,TH,THB,2,INT,10.0,K4,,,,TH3101247572,,,,,,,,,,X,X,,,,,X,,,,,,,,,,,,,,0001,0001,,4.0,,,,,,,VX,OX,,X,,X,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
200,TH01,Country Template TH,Bangkok,TH,THB,2,INT,10.0,K4,,,,TH3101247572,,,,,,,,,,X,X,,,,,X,,,,,,,,,,,,,,0001,0001,,4.0,,,,,,,VX,OX,,X,,X,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
250,TH01,Country Template TH,Bangkok,TH,THB,2,INT,10.0,K4,,,,TH3101247572,,,,,,,,,,X,X,,,,,X,,,,,,,,,,,,,,0001,0001,,4.0,,,,,,,VX,OX,,X,,X,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
50,TH01,Country Template TH,Bangkok,TH,THB,E,INT,10.0,K4,,,,TH3101247572,,,,,,,,,,X,X,,,,,X,,,,,,,,,,,,,,0001,0001,,4.0,,,,,,,VX,OX,,X,,X,,,,,,,,,,,,,,,,,,,,,,U,False,2022-03-26 02:44:49.440427+00:00
100,TH01,Country Template TH,Bangkok,TH,THB,E,INT,10.0,K4,,,,TH3101247572,,,,,,,,,,X,X,,,,,X,,,,,,,,,,,,,,0001,0001,,4.0,,,,,,,VX,OX,,X,,X,,,,,,,,,,,,,,,,,,,,,,I,False,2022-04-21 15:05:15.367111+00:00
0,TR01,Country Template TR,Turkey,TR,TRY,T,CATR,10.0,K4,2.0,,,,,,,,,,,,,X,,,,,,X,,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,A0,,,,X,,TR01,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
1,TR01,Country Template TR,Turkey,TR,TRY,T,CATR,10.0,K4,2.0,,,,,,,,,,,,,X,,,,,,X,,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,A0,,,,X,,TR01,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
50,TR01,Country Template TR,Turkey,TR,TRY,T,CATR,10.0,K4,2.0,,,,,,,,,,,,,X,,,,,,X,,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,A0,,,,X,,TR01,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
100,TR01,Country Template TR,Turkey,TR,TRY,T,CATR,10.0,K4,2.0,,,,,,,,,,,,,X,,,,,,X,,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,A0,,,,X,,TR01,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
200,TR01,Country Template TR,Turkey,TR,TRY,T,CATR,10.0,K4,2.0,,,,,,,,,,,,,X,,,,,,X,,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,A0,,,,X,,TR01,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
250,TR01,Country Template TR,Turkey,TR,TRY,T,CATR,10.0,K4,2.0,,,,,,,,,,,,,X,,,,,,X,,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,A0,,,,X,,TR01,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
50,TR01,Country Template TR,Turkey,TR,TRY,E,CATR,10.0,K4,2.0,,,,,,,,,,,,,X,,,,,,X,,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,A0,,,,X,,TR01,,,,,,,,,,,,,,,,,,,,U,False,2022-03-26 02:44:49.440427+00:00
100,TR01,Country Template TR,Turkey,TR,TRY,E,CATR,10.0,K4,2.0,,,,,,,,,,,,,X,,,,,,X,,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,A0,,,,X,,TR01,,,,,,,,,,,,,,,,,,,,I,False,2022-04-21 15:05:15.367111+00:00
0,TW01,Country Template TW,Taipei,TW,TWD,M,CATW,,K4,2.0,,,,,,,,,,2.0,,,,,0001,,,,,,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,A0,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
1,TW01,Country Template TW,Taipei,TW,TWD,M,CATW,,K4,2.0,,,,,,,,,,2.0,,,,,0001,,,,,,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,A0,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
50,TW01,Country Template TW,Taipei,TW,TWD,M,CATW,,K4,2.0,,,,,,,,,,2.0,,,,,0001,,,,,,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,A0,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
100,TW01,Country Template TW,Taipei,TW,TWD,M,CATW,,K4,2.0,,,,,,,,,,2.0,,,,,0001,,,,,,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,A0,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
200,TW01,Country Template TW,Taipei,TW,TWD,M,CATW,,K4,2.0,,,,,,,,,,2.0,,,,,0001,,,,,,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,A0,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
250,TW01,Country Template TW,Taipei,TW,TWD,M,CATW,,K4,2.0,,,,,,,,,,2.0,,,,,0001,,,,,,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,A0,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
50,TW01,Country Template TW,Taipei,TW,TWD,E,CATW,,K4,2.0,,,,,,,,,,2.0,,,,,0001,,,,,,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,A0,,,,,,,,,,,,,,,,,,,,,,,,,,U,False,2022-03-26 02:44:49.440427+00:00
100,TW01,Country Template TW,Taipei,TW,TWD,E,CATW,,K4,2.0,,,,,,,,,,2.0,,,,,0001,,,,,,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,A0,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-04-21 15:05:15.367111+00:00
0,UA01,Country Template UA,Ukraine,UA,UAH,8,CAUA,,K4,2.0,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,0001,0001,,,,,,,,,P4,I0,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
1,UA01,Country Template UA,Ukraine,UA,UAH,8,CAUA,,K4,2.0,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,0001,0001,,,,,,,,,P0,I0,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
50,UA01,Country Template UA,Ukraine,UA,UAH,8,CAUA,,K4,2.0,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,0001,0001,,,,,,,,,P0,I0,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
100,UA01,Country Template UA,Ukraine,UA,UAH,8,CAUA,,K4,2.0,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,0001,0001,,,,,,,,,P0,I0,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
200,UA01,Country Template UA,Ukraine,UA,UAH,8,CAUA,,K4,2.0,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,0001,0001,,,,,,,,,P0,I0,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
250,UA01,Country Template UA,Ukraine,UA,UAH,8,CAUA,,K4,2.0,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,0001,0001,,,,,,,,,P0,I0,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
50,UA01,Country Template UA,Ukraine,UA,UAH,E,CAUA,,K4,2.0,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,0001,0001,,,,,,,,,P0,I0,,,,,,,,,,,,,,,,,,,,,,,,,,U,False,2022-03-26 02:44:49.440427+00:00
100,UA01,Country Template UA,Ukraine,UA,UAH,E,CAUA,,K4,2.0,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,0001,0001,,,,,,,,,P0,I0,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-04-21 15:05:15.367111+00:00
0,RS01,Country template RS,Serbia,RS,RSD,d,CARS,10.0,K4,,,,,,,,,,,,,,X,X,,,,,X,,,,,,,,,,,,,,RS01,RS01,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
1,RS01,Country template RS,Serbia,RS,RSD,d,CARS,10.0,K4,,,,,,,,,,,,,,X,X,,,,,X,,,,,,,,,,,,,,RS01,RS01,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
50,RS01,Country template RS,Serbia,RS,RSD,d,CARS,10.0,K4,,,,,,,,,,,,,,X,X,,,,,X,,,,,,,,,,,,,,RS01,RS01,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
100,RS01,Country template RS,Serbia,RS,RSD,d,CARS,10.0,K4,,,,,,,,,,,,,,X,X,,,,,X,,,,,,,,,,,,,,RS01,RS01,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
200,RS01,Country template RS,Serbia,RS,RSD,d,CARS,10.0,K4,,,,,,,,,,,,,,X,X,,,,,X,,,,,,,,,,,,,,RS01,RS01,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
250,RS01,Country template RS,Serbia,RS,RSD,d,CARS,10.0,K4,,,,,,,,,,,,,,X,X,,,,,X,,,,,,,,,,,,,,RS01,RS01,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
50,RS01,Country template RS,Serbia,RS,RSD,E,CARS,10.0,K4,,,,,,,,,,,,,,X,X,,,,,X,,,,,,,,,,,,,,RS01,RS01,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,U,False,2022-03-26 02:44:49.440427+00:00
100,RS01,Country template RS,Serbia,RS,RSD,E,CARS,10.0,K4,,,,,,,,,,,,,,X,X,,,,,X,,,,,,,,,,,,,,RS01,RS01,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-04-21 15:05:15.367111+00:00
0,AT01,Country Template AT,Austria,AT,EUR,D,INT,10.0,K4,2.0,,,,,,,,,,1.0,,,,,,,,X,X,,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,A0,,,,,,,,,,,,,X,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
1,AT01,Country Template AT,Austria,AT,EUR,D,INT,10.0,K4,2.0,,,,,,,,,,1.0,,,,,,,,X,X,,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,A0,,,,,,,,,,,,,X,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
50,AT01,Country Template AT,Austria,AT,EUR,D,INT,10.0,K4,2.0,,,,,,,,,,1.0,,,,,,,,X,X,,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,A0,,,,,,,,,,,,,X,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
100,AT01,Country Template AT,Austria,AT,EUR,D,INT,10.0,K4,2.0,,,,,,,,,,1.0,,,,,,,,X,X,,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,A0,,,,,,,,,,,,,X,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
200,AT01,Country Template AT,Austria,AT,EUR,D,INT,10.0,K4,2.0,,,,,,,,,,1.0,,,,,,,,X,X,,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,A0,,,,,,,,,,,,,X,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
250,AT01,Country Template AT,Austria,AT,EUR,D,INT,10.0,K4,2.0,,,,,,,,,,1.0,,,,,,,,X,X,,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,A0,,,,,,,,,,,,,X,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
50,AT01,Country Template AT,Austria,AT,EUR,E,INT,10.0,K4,2.0,,,,,,,,,,1.0,,,,,,,,X,X,,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,A0,,,,,,,,,,,,,X,,,,,,,,,,,,,U,False,2022-03-26 02:44:49.440427+00:00
100,AT01,Country Template AT,Austria,AT,EUR,E,INT,10.0,K4,2.0,,,,,,,,,,1.0,,,,,,,,X,X,,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,A0,,,,,,,,,,,,,X,,,,,,,,,,,,,I,False,2022-04-21 15:05:15.367111+00:00
0,BE01,Country Template BE,Belgium,BE,EUR,E,CABE,10.0,K4,2.0,,,BE000009797,,,,,,,2.0,,,X,X,0001,X,,X,X,,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,A0,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
1,BE01,Country Template BE,Belgium,BE,EUR,E,CABE,10.0,K4,2.0,,,BE000009797,,,,,,,2.0,,,X,X,0001,X,,X,X,,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,A0,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
50,BE01,Country Template BE,Belgium,BE,EUR,E,CABE,10.0,K4,2.0,,,BE000009797,,,,,,,2.0,,,X,X,0001,X,,X,X,,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,A0,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
100,BE01,Country Template BE,Belgium,BE,EUR,E,CABE,10.0,K4,2.0,,,BE000009797,,,,,,,2.0,,,X,X,0001,X,,X,X,,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,A0,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
200,BE01,Country Template BE,Belgium,BE,EUR,E,CABE,10.0,K4,2.0,,,BE000009797,,,,,,,2.0,,,X,X,0001,X,,X,X,,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,A0,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
250,BE01,Country Template BE,Belgium,BE,EUR,E,CABE,10.0,K4,2.0,,,BE000009797,,,,,,,2.0,,,X,X,0001,X,,X,X,,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,A0,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
